Year,Semester,Branch,Subject_Code,Subject_Name,Subject_Code_Name,Unit,Keywords
3,5,ECE,TEC 503,Microcontroller and Embedded System,TEC 503 - Microcontroller and Embedded System,Unit 5,Interfacing: 8255 PPI | Keyboard | Sensor interfacing | Stepper motor | DC motor
3,5,ECE,TEC 504,Antenna and Wave Propagation,TEC 504 - Antenna and Wave Propagation,Unit 1,Radiation Fundamentals: Potential theory | Radiation from a current element | antenna parameters | small loop antennas
3,5,ECE,TEC 504,Antenna and Wave Propagation,TEC 504 - Antenna and Wave Propagation,Unit 2,Receiving Antenna: Reciprocity | receiving cross section | Folded dipole | Feeding methods | Helical antenna
3,5,ECE,TEC 504,Antenna and Wave Propagation,TEC 504 - Antenna and Wave Propagation,Unit 3,Antenna Arrays: Array factorization | Broadside and end fire arrays | Yagi-Uda | Log-Periodic | Spiral antenna
3,5,ECE,TEC 504,Antenna and Wave Propagation,TEC 504 - Antenna and Wave Propagation,Unit 4,Aperture Antennas: Horn antennas | Parabolic reflector | Microstrip antennas | Metamaterial antenna
3,5,ECE,TEC 504,Antenna and Wave Propagation,TEC 504 - Antenna and Wave Propagation,Unit 5,Wave Propagation: Surface wave | Ionosphere | Critical frequency | Fading | Troposphere propagation
3,6,ECE,TEC 601,Wireless Communication,TEC 601 - Wireless Communication,Unit 1,Wireless Communication System and Cellular Concept: 1G 2G 3G LTE | Frequency reuse | Handoff strategies | Trunking
3,6,ECE,TEC 601,Wireless Communication,TEC 601 - Wireless Communication,Unit 2,Mobile Radio Propagation: Free space propagation | Ground reflection model | Indoor propagation | Path loss model
3,6,ECE,TEC 601,Wireless Communication,TEC 601 - Wireless Communication,Unit 3,Small Scale Fading & Multipath: Impulse response | Parameters of small scale fading | Diversity mechanisms
3,6,ECE,TEC 601,Wireless Communication,TEC 601 - Wireless Communication,Unit 4,Diversity Combining Techniques: Rayleigh Rician fading | RAKE receiver
3,6,ECE,TEC 601,Wireless Communication,TEC 601 - Wireless Communication,Unit 5,Spread spectrum: CDMA | Pseudo-noise sequence | DS-SS | Frequency hopped spread spectrum
3,6,ECE,TEC 602,Microwave Engineering,TEC 602 - Microwave Engineering,Unit 1,Waveguides: Rectangular and circular waveguide | Excitation | Cavity resonators
3,6,ECE,TEC 602,Microwave Engineering,TEC 602 - Microwave Engineering,Unit 2,Microwave Sources: Klystron | Magnetron | Gunn diode | IMPATT | TRAPATT | GaAs FET
3,6,ECE,TEC 602,Microwave Engineering,TEC 602 - Microwave Engineering,Unit 3,Passive Microwave Devices: Scattering matrix | Power divider | T junctions | Magic TEE | Directional couplers | Circulators
3,6,ECE,TEC 602,Microwave Engineering,TEC 602 - Microwave Engineering,Unit 4,Microwave Measurements: Frequency | Wavelength | Power | VSWR | Impedance | S-Parameter | Spectrum analyzer
3,6,ECE,TEC 602,Microwave Engineering,TEC 602 - Microwave Engineering,Unit 5,Microwave Systems: Microstrip line | Filter designing | Low-pass prototype | Richard transformation | Kuroda identities
3,6,ECE,TEC 603,VLSI Technology and Design,TEC 603 - VLSI Technology and Design,Unit 1,VLSI Technology: Crystal growth | Epitaxy | Oxidation | CZ crystal growth | Silicon shaping
3,6,ECE,TEC 603,VLSI Technology and Design,TEC 603 - VLSI Technology and Design,Unit 2,Diffusion: Fick's law | Ion implantation | Lithography | Etching | Metallization
3,6,ECE,TEC 603,VLSI Technology and Design,TEC 603 - VLSI Technology and Design,Unit 3,Era of VLSI Design: Front end Back-end design | MOS structure | Threshold voltage | MOSFET scaling
3,6,ECE,TEC 603,VLSI Technology and Design,TEC 603 - VLSI Technology and Design,Unit 4,MOS Inverters: Resistive-load inverter | CMOS inverter | Switching characteristics | CMOS power dissipation
3,6,ECE,TEC 603,VLSI Technology and Design,TEC 603 - VLSI Technology and Design,Unit 5,Layout Design: Design rules | Stick diagram | CMOS NAND | AOI circuits
3,6,ECE,TEC 641,Data Communication Networks,TEC 641 - Data Communication Networks,Unit 1,Data Communication: LAN WAN MAN | OSI model | TCP/IP | Physical Layer | Multiplexing | Circuit switching
3,6,ECE,TEC 641,Data Communication Networks,TEC 641 - Data Communication Networks,Unit 2,Data Link Layer: Framing | Error control | Flow control | HDLC | Sliding Window protocols
3,6,ECE,TEC 641,Data Communication Networks,TEC 641 - Data Communication Networks,Unit 3,Medium Access Control: ALOHA | CSMA | IEEE 802.3 Ethernet | Token bus | Token Ring | FDDI
3,6,ECE,TEC 641,Data Communication Networks,TEC 641 - Data Communication Networks,Unit 4,Network and Transport Layer: Routing algorithms | Congestion Control | IP protocol
3,6,ECE,TEC 641,Data Communication Networks,TEC 641 - Data Communication Networks,Unit 5,Presentation and Application Layer: Data compression | SMTP | Network Security | cryptography
4,7,ECE,TEC 701,Computer Architecture,TEC 701 - Computer Architecture,Unit 1,Data representation and computer arithmetic: Fixed point | Floating point | Booth multiplication | Decimal arithmetic
4,7,ECE,TEC 701,Computer Architecture,TEC 701 - Computer Architecture,Unit 2,Register transfer and micro operations: Arithmetic logic shift unit | Computer registers | Instruction cycle
4,7,ECE,TEC 701,Computer Architecture,TEC 701 - Computer Architecture,Unit 3,Programming the basic computer: Machine language | Assembly language | RISC and CISC | Addressing modes
4,7,ECE,TEC 701,Computer Architecture,TEC 701 - Computer Architecture,Unit 4,Pipeline and parallel processing: Arithmetic pipeline | Instruction pipeline | Delayed branch | DMA controller
4,7,ECE,TEC 701,Computer Architecture,TEC 701 - Computer Architecture,Unit 5,Memory organization: Cache memory | Associative memory | Virtual memory | Multiprocessors | Hypercube interconnection
4,7,ECE,TEC 741,Mobile Ad hoc Networks,TEC 741 - Mobile Ad hoc Networks,Unit 1,Introduction: Ad hoc networking | Bluetooth | IrDA | 802.11 | 802.16 Wi-Max | Cellular vs ad hoc networks
4,7,ECE,TEC 741,Mobile Ad hoc Networks,TEC 741 - Mobile Ad hoc Networks,Unit 2,MAC Layer Protocols: MACA | MACAW | FAMA | BTMA | MACA-BI | DBTMA | Multichannel CSMA
4,7,ECE,TEC 741,Mobile Ad hoc Networks,TEC 741 - Mobile Ad hoc Networks,Unit 3,Routing Protocols: Proactive | Reactive | Hybrid | DSDV | AODV | OLSR
4,7,ECE,TEC 741,Mobile Ad hoc Networks,TEC 741 - Mobile Ad hoc Networks,Unit 4,Energy management: Smart batteries | Maximum lifetime routing | Beaconing effects
4,7,ECE,TEC 741,Mobile Ad hoc Networks,TEC 741 - Mobile Ad hoc Networks,Unit 5,Network Security and QoS: Security attacks | QoS solutions | Wireless sensor networks | Sensor network architecture
4,8,ECE,TEC 841,Satellite Communications,TEC 841 - Satellite Communications,Unit 1,Satellite Systems and Orbits: LEO MEO GEO | Kepler's laws | Orbital elements | Orbital perturbations
4,8,ECE,TEC 841,Satellite Communications,TEC 841 - Satellite Communications,Unit 2,Space Segment and Earth Station: Attitude control | TTC&M | Communication subsystems | Antenna subsystem
4,8,ECE,TEC 841,Satellite Communications,TEC 841 - Satellite Communications,Unit 3,Satellite Link Design: Uplink Downlink design | C/N ratio | Saturation flux density | Rain attenuation
4,8,ECE,TEC 841,Satellite Communications,TEC 841 - Satellite Communications,Unit 4,Satellite Multiple Access Techniques: FDMA | TDMA | CDMA | Direct-sequence spread spectrum | M-sequence codes
4,8,ECE,TEC 841,Satellite Communications,TEC 841 - Satellite Communications,Unit 5,Various Satellite Systems: VSAT | IRIDIUM | INMARSAT | IRNSS NavIC
4,8,ECE,TEC 853,Wireless Sensor Networks,TEC 853 - Wireless Sensor Networks,Unit 1,WSN: Sensor Networks | Unique constraints | Applications
4,8,ECE,TEC 853,Wireless Sensor Networks,TEC 853 - Wireless Sensor Networks,Unit 2,WSNs enabling technologies: MANETs | Classification | Issues and challenges
4,8,ECE,TEC 853,Wireless Sensor Networks,TEC 853 - Wireless Sensor Networks,Unit 3,MAC and Data Link Layer: S-MAC protocol | B-MAC protocol | IEEE 802.15.4 | ZigBee
4,8,ECE,TEC 853,Wireless Sensor Networks,TEC 853 - Wireless Sensor Networks,Unit 4,Routing and Transport Controls Protocol: Dissemination protocol | Data gathering | Data fusion | Quality of sensor networks
4,8,ECE,TEC 853,Wireless Sensor Networks,TEC 853 - Wireless Sensor Networks,Unit 5,WSNs Design Principles: Gateway Concepts | WSN to Internet Communication | TinyOS | nesC
2,3,AE,23EGASDCT302,Fluid Mechanics,23EGASDCT302 - Fluid Mechanics,Unit 1,Properties of fluids: mass density | specific weight | viscosity | compressibility | vapor pressure | surface tension | Continuity equation | Bernoulli equation
2,3,AE,23EGASDCT302,Fluid Mechanics,23EGASDCT302 - Fluid Mechanics,Unit 2,Pipe flow: Hydraulic gradient | Laminar flow | Boundary layer | Darcy Weisbach | friction factor | Minor losses
2,3,AE,23EGASDCT302,Fluid Mechanics,23EGASDCT302 - Fluid Mechanics,Unit 3,Dimensional analysis: Similitude | Dimensionless parameters | Model analysis
2,3,AE,23EGASDCT302,Fluid Mechanics,23EGASDCT302 - Fluid Mechanics,Unit 4,Impact of jets: Centrifugal pumps | Reciprocating pumps | Rotary pumps
2,3,AE,23EGASDCT302,Fluid Mechanics,23EGASDCT302 - Fluid Mechanics,Unit 5,Turbines: Pelton wheel | Francis turbine | Kaplan turbines | Draft tube | Performance curves
2,3,AE,23EGASDCT303,Engineering Thermodynamics,23EGASDCT303 - Engineering Thermodynamics,Unit 1,First law of thermodynamics: Thermodynamic systems | SFEE | Jet engine components | Pressure | Volume | Temperature
2,3,AE,23EGASDCT303,Engineering Thermodynamics,23EGASDCT303 - Engineering Thermodynamics,Unit 2,Second law of thermodynamics: Carnot theorem | Carnot cycle | Entropy | Clausius inequality
2,3,AE,23EGASDCT303,Engineering Thermodynamics,23EGASDCT303 - Engineering Thermodynamics,Unit 3,Thermodynamic cycles: Otto | Diesel | Dual | Brayton cycles | Air standard efficiency
2,3,AE,23EGASDCT303,Engineering Thermodynamics,23EGASDCT303 - Engineering Thermodynamics,Unit 4,Properties of pure substances: Steam tables | Rankine cycle | Reheat and Regeneration
2,3,AE,23EGASDCT303,Engineering Thermodynamics,23EGASDCT303 - Engineering Thermodynamics,Unit 5,Jet propulsion: Jet engine station number | Thrust equation | TSFC | Isentropic efficiencies
2,3,AE,23EGASDCT304,Engineering Mechanics,23EGASDCT304 - Engineering Mechanics,Unit 1,Force systems: Moment of a force | Couple | Resolution of forces | Equilibrant
2,3,AE,23EGASDCT304,Engineering Mechanics,23EGASDCT304 - Engineering Mechanics,Unit 2,Equilibrium of forces: Coplanar concurrent force system | Non-concurrent | Lami's theorem
2,3,AE,23EGASDCT304,Engineering Mechanics,23EGASDCT304 - Engineering Mechanics,Unit 3,Centroid & Moment of inertia: Centroid of plane figures | Radius of gyration | Parallel axis theorem
2,3,AE,23EGASDCT304,Engineering Mechanics,23EGASDCT304 - Engineering Mechanics,Unit 4,Trusses & Friction: Method of joints | Method of sections | Laws of static friction | Wedge friction | Ladder friction
2,3,AE,23EGASDCT304,Engineering Mechanics,23EGASDCT304 - Engineering Mechanics,Unit 5,Simple Machines: Mechanical Advantage | Efficiency | Lever Arm | Pulleys | Screw Jack
2,3,AE,23EGASVAT341,Introduction to Aerospace Engineering,23EGASVAT341 - Introduction to Aerospace Engineering,Unit 1,Classification of Flight Vehicles: Airplanes | Helicopters | Space vehicles | DGCA | Airworthiness
2,3,AE,23EGASVAT341,Introduction to Aerospace Engineering,23EGASVAT341 - Introduction to Aerospace Engineering,Unit 2,Lifting surfaces: Lift | Drag | Airfoils | Stalling | Finite Span Wing | Induced Drag | Control Surfaces
2,3,AE,23EGASVAT341,Introduction to Aerospace Engineering,23EGASVAT341 - Introduction to Aerospace Engineering,Unit 3,Propulsive Units: Air Screws | Piston Prop Engine | Turbo Jet Engines | Ramjet | Pulse Jet | Rockets
2,3,AE,23EGASVAT341,Introduction to Aerospace Engineering,23EGASVAT341 - Introduction to Aerospace Engineering,Unit 4,Structural features: Fuselage | Wing | Tail Surfaces | Under Carriages | Space Vehicles
2,3,AE,23EGASVAT341,Introduction to Aerospace Engineering,23EGASVAT341 - Introduction to Aerospace Engineering,Unit 5,Aviation Electronics: Data buses | Frequency band | Navigation | RADAR System | Satellites
2,4,AE,23EGASDCT401,Mechanics of Solid,23EGASDCT401 - Mechanics of Solid,Unit 1,Stress and Strain: Tension | Compression | Thermal stresses | Elastic constants | Mohr's circle of stress
2,4,AE,23EGASDCT401,Mechanics of Solid,23EGASDCT401 - Mechanics of Solid,Unit 2,Beams: Shear force | Bending moment | Theory of simple bending | Shear stress distribution
2,4,AE,23EGASDCT401,Mechanics of Solid,23EGASDCT401 - Mechanics of Solid,Unit 3,Torsion: Torsion of circular and hollow shafts | Helical springs | Carriage springs
2,4,AE,23EGASDCT401,Mechanics of Solid,23EGASDCT401 - Mechanics of Solid,Unit 4,Deflection of beams: Double Integration method | Macaulay's method | Area moment method
2,4,AE,23EGASDCT401,Mechanics of Solid,23EGASDCT401 - Mechanics of Solid,Unit 5,Thin and thick cylinders: Internal pressure | Lame's theorem | Spherical shells
2,4,AE,23EGASDCT402,Aerodynamics I,23EGASDCT402 - Aerodynamics I,Unit 1,Incompressible flow: Euler equation | Circulation | Vorticity | Stream function | Potential function | Elementary flows
2,4,AE,23EGASDCT402,Aerodynamics I,23EGASDCT402 - Aerodynamics I,Unit 2,Circular cylinder and Magnus effect: D'Alembert's paradox | Kutta Joukowski theorem | Starting vortex
2,4,AE,23EGASDCT402,Aerodynamics I,23EGASDCT402 - Aerodynamics I,Unit 3,Conformal transformation and Thin airfoil theory: Cauchy-Riemann relations | Complex potential
2,4,AE,23EGASDCT402,Aerodynamics I,23EGASDCT402 - Aerodynamics I,Unit 4,Lifting line theory: Vortex filament | Biot Savart law | Horseshoe vortex
2,4,AE,23EGASDCT402,Aerodynamics I,23EGASDCT402 - Aerodynamics I,Unit 5,Boundary layer: Displacement thickness | Momentum thickness | Blasius solution | Turbulent flow
2,4,AE,23EGASDCT403,Propulsion I,23EGASDCT403 - Propulsion I,Unit 1,Gas turbine engines: Operating principles | Factors affecting thrust | Thrust augmentation | Performance parameters
2,4,AE,23EGASDCT403,Propulsion I,23EGASDCT403 - Propulsion I,Unit 2,Inlets and Nozzles: Subsonic inlets | Supersonic inlets | Shock swallowing | Ejector nozzles
2,4,AE,23EGASDCT403,Propulsion I,23EGASDCT403 - Propulsion I,Unit 3,Combustion chambers: Chemistry of combustion | Flame stabilization | Cooling | Aircraft fuels
2,4,AE,23EGASDCT403,Propulsion I,23EGASDCT403 - Propulsion I,Unit 4,Compressors: Euler's turbomachinery equation | Centrifugal compressor | Axial flow compressor
2,4,AE,23EGASDCT403,Propulsion I,23EGASDCT403 - Propulsion I,Unit 5,Turbines: Axial flow turbines | Velocity diagrams | Turbine blade cooling | Compressor-Turbine matching
2,4,AE,23EGASDCT404,Aircraft Performance,23EGASDCT404 - Aircraft Performance,Unit 1,Level flight and drag: Forces on aircraft | Parasite drag | Drag polar | Thrust and power with altitude
2,4,AE,23EGASDCT404,Aircraft Performance,23EGASDCT404 - Aircraft Performance,Unit 2,Performance: Range and endurance | Climbing | Gliding | Turning flight | V-n diagram | Load factor
2,4,AE,23EGASDCT404,Aircraft Performance,23EGASDCT404 - Aircraft Performance,Unit 3,Static longitudinal stability: Stick fixed stability | Neutral point | Stick free stability | Hinge moment
2,4,AE,23EGASDCT404,Aircraft Performance,23EGASDCT404 - Aircraft Performance,Unit 4,Lateral stability: Dihedral effect | Aileron reversal | Static directional stability | Rudder lock
2,4,AE,23EGASDCT404,Aircraft Performance,23EGASDCT404 - Aircraft Performance,Unit 5,Dynamic stability: Phugoid modes | Short Period | Roll Subsidence | Dutch Roll | Spiral mode
3,5,AE,23EGASDCT501,Aircraft Structures I,23EGASDCT501 - Aircraft Structures I,Unit 1,Plane truss analysis: Method of joints | Method of sections | 3-D trusses | Clapeyron's equation
3,5,AE,23EGASDCT501,Aircraft Structures I,23EGASDCT501 - Aircraft Structures I,Unit 2,Strain Energy: Castigliano's theorems | Dummy load method | Indeterminate beams | frames | rings | trusses
3,5,AE,23EGASDCT501,Aircraft Structures I,23EGASDCT501 - Aircraft Structures I,Unit 3,Buckling: Euler's column curve | Inelastic buckling | Southwell plot | Beam columns
3,5,AE,23EGASDCT501,Aircraft Structures I,23EGASDCT501 - Aircraft Structures I,Unit 4,Failure theories: Maximum principal stress | Maximum shear stress theory | Distortion energy theory
3,5,AE,23EGASDCT501,Aircraft Structures I,23EGASDCT501 - Aircraft Structures I,Unit 5,Thermal stresses | fatigue | creep | stress relaxation | Impact loading
3,5,AE,23EGASDCT502,Aerodynamics II,23EGASDCT502 - Aerodynamics II,Unit 1,Compressible flow: Continuity | Momentum and Energy equations | Area-Mach number relation | Isentropic flow
3,5,AE,23EGASDCT502,Aerodynamics II,23EGASDCT502 - Aerodynamics II,Unit 2,Normal and Oblique shocks: Hugoniot equation | Oblique shocks | Shock Polar | Rayleigh flow | Fanno flow | Prandtl-Meyer expansion
3,5,AE,23EGASDCT502,Aerodynamics II,23EGASDCT502 - Aerodynamics II,Unit 3,Linearized flow and Method of characteristics: Prandtl-Glauert rule | Compressible potential equation
3,5,AE,23EGASDCT502,Aerodynamics II,23EGASDCT502 - Aerodynamics II,Unit 4,Transonic and Supersonic: Critical Mach number | Drag divergence | Swept wing | Airfoils for supersonic flows | Shock-expansion theory
3,5,AE,23EGASDCT502,Aerodynamics II,23EGASDCT502 - Aerodynamics II,Unit 5,Hypersonic flows and Wind tunnels: Transonic | Supersonic | Hypersonic tunnels | shock tube | flow visualization
3,5,AE,23EGASDCT503,Aerospace Propulsion II,23EGASDCT503 - Aerospace Propulsion II,Unit 1,Ramjet and Scramjet: Operating principle | Ramjet performance | Hypersonic air breathing propulsion | Scramjet
3,5,AE,23EGASDCT503,Aerospace Propulsion II,23EGASDCT503 - Aerospace Propulsion II,Unit 2,Solid Propellant Rockets: Propellant grain design | Erosive burning | Combustion instability | T-burner
3,5,AE,23EGASDCT503,Aerospace Propulsion II,23EGASDCT503 - Aerospace Propulsion II,Unit 3,Liquid Propellant Rockets: Feed systems | Injectors | Thrust control | Cooling | Combustion instability | Cryogenic engines
3,5,AE,23EGASDCT503,Aerospace Propulsion II,23EGASDCT503 - Aerospace Propulsion II,Unit 4,Electric and Nuclear Propulsion: Ion propulsion | Nuclear rocket | Solar sail
3,5,AE,23EGASDCT503,Aerospace Propulsion II,23EGASDCT503 - Aerospace Propulsion II,Unit 5,Hybrid rocket propulsion | Standard and reverse hybrid | Combustion mechanism
3,6,AE,23EGASDCT601,Aircraft Structures II,23EGASDCT601 - Aircraft Structures II,Unit 1,Unsymmetrical Bending: Bending of unsymmetrical sections | Principal axis method | Neutral axis method
3,6,AE,23EGASDCT601,Aircraft Structures II,23EGASDCT601 - Aircraft Structures II,Unit 2,Shear flow in open sections: Thin walled beams | Shear centre | Structural idealization | Shear flow distribution
3,6,AE,23EGASDCT601,Aircraft Structures II,23EGASDCT601 - Aircraft Structures II,Unit 3,Shear flow in closed sections: Bredt-Batho theory | Single-cell and multi-cell tubes | Torsion
3,6,AE,23EGASDCT601,Aircraft Structures II,23EGASDCT601 - Aircraft Structures II,Unit 4,Buckling of Plates: Bending of thin plates | Local buckling | Crippling strength | Skin stringer panel
3,6,AE,23EGASDCT601,Aircraft Structures II,23EGASDCT601 - Aircraft Structures II,Unit 5,Stress analysis of wing and fuselage: V-n diagram | Shear force | Bending moment | Tension field beams
3,6,AE,23EGASDCT602,Computational Fluid Dynamics,23EGASDCT602 - Computational Fluid Dynamics,Unit 1,Governing equations: Continuity | Momentum | Energy equations | Turbulent flow | k-epsilon model
3,6,AE,23EGASDCT602,Computational Fluid Dynamics,23EGASDCT602 - Computational Fluid Dynamics,Unit 2,Finite Difference and Finite Volume for Diffusion: Parabolic | Elliptic equations
3,6,AE,23EGASDCT602,Computational Fluid Dynamics,23EGASDCT602 - Computational Fluid Dynamics,Unit 3,Finite Volume for Convection Diffusion: Steady one-dimensional convection | Upwind differencing
3,6,AE,23EGASDCT602,Computational Fluid Dynamics,23EGASDCT602 - Computational Fluid Dynamics,Unit 4,Flow field analysis: Staggered grid | Momentum equations | SIMPLE algorithm | PISO
3,6,AE,23EGASDCT602,Computational Fluid Dynamics,23EGASDCT602 - Computational Fluid Dynamics,Unit 5,Turbulence models and Mesh generation: k-epsilon model | Structured | Unstructured Grid | Adaptive mesh
3,6,AE,23EGASDCT603,Flight Stability and Control,23EGASDCT603 - Flight Stability and Control,Unit 1,Stick fixed longitudinal stability: Aerodynamic balancing | Control surface hinge moments | Tabs
3,6,AE,23EGASDCT603,Flight Stability and Control,23EGASDCT603 - Flight Stability and Control,Unit 2,Stick free stability: Free elevator | Stick force gradients | Neutral point | CG limits
3,6,AE,23EGASDCT603,Flight Stability and Control,23EGASDCT603 - Flight Stability and Control,Unit 3,Maneuvering flight: Elevator angle per g | Maneuver margins | Directional stability | Rudder lock
3,6,AE,23EGASDCT603,Flight Stability and Control,23EGASDCT603 - Flight Stability and Control,Unit 4,Lateral stability: Dihedral effect | Aileron control | Rolling and yawing moments
3,6,AE,23EGASDCT603,Flight Stability and Control,23EGASDCT603 - Flight Stability and Control,Unit 5,Dynamic stability: Short period | Phugoid modes | Roll subsidence | Spiral divergence | Dutch roll
4,7,AE,23EGASDCT701,Design of Aerospace Vehicle I,23EGASDCT701 - Design of Aerospace Vehicle I,Unit 1,Sizing: Takeoff weight buildup | Empty weight | Fuel-Fraction estimation | Design example
4,7,AE,23EGASDCT701,Design of Aerospace Vehicle I,23EGASDCT701 - Design of Aerospace Vehicle I,Unit 2,Airfoil and Wing selection: Airfoil selection | Wing geometry | Tail geometry | Thrust-to-weight ratio
4,7,AE,23EGASDCT701,Design of Aerospace Vehicle I,23EGASDCT701 - Design of Aerospace Vehicle I,Unit 3,Initial sizing: Rubber engine | Fixed engine | Geometry sizing | Control surface sizing
4,7,AE,23EGASDCT701,Design of Aerospace Vehicle I,23EGASDCT701 - Design of Aerospace Vehicle I,Unit 4,Configuration layout and Loft: Conic lofting | Fuselage development | Wing loft | Wetted area
4,7,AE,23EGASDCT701,Design of Aerospace Vehicle I,23EGASDCT701 - Design of Aerospace Vehicle I,Unit 5,Crew station | Passengers | Payload | Propulsion integration | Fuel system | Green propulsion
4,8,AE,23EGASDCT801,Design of Aerospace Vehicle II,23EGASDCT801 - Design of Aerospace Vehicle II,Unit 1,Aerodynamics and Propulsion: Lift | Parasite drag | Drag due to lift | Thrust | Turbojet | Piston engine | Turboprop
4,8,AE,23EGASDCT801,Design of Aerospace Vehicle II,23EGASDCT801 - Design of Aerospace Vehicle II,Unit 2,Structures and Loads: Air Loads | Inertial Loads | Landing Gear Loads | Material selection | Finite Element analysis
4,8,AE,23EGASDCT801,Design of Aerospace Vehicle II,23EGASDCT801 - Design of Aerospace Vehicle II,Unit 3,Weights: Group weights method | Statistical method
4,8,AE,23EGASDCT801,Design of Aerospace Vehicle II,23EGASDCT801 - Design of Aerospace Vehicle II,Unit 4,Performance and Flight Mechanics: Steady Level Flight | Climbing | Turning | Gliding | Takeoff | Landing
4,8,AE,23EGASDCT801,Design of Aerospace Vehicle II,23EGASDCT801 - Design of Aerospace Vehicle II,Unit 5,Cost Analysis: Life Cycle Cost | RDT&E | Production Costs | Operations | Airline Economics
2,3,CE,TCE 301,Mechanics of Fluids,TCE 301 - Mechanics of Fluids,Unit 1,fluid| pressure| density| viscosity| buoyancy| flow| Bernoulli| Reynolds number| laminar| turbulent
2,3,CE,TCE 302,Basic Surveying,TCE 302 - Basic Surveying,Unit 2,surveying| leveling| theodolite| chain survey| compass| contour| triangulation| bearings
2,3,CE,TCE 303,Building Materials and Construction Technology,TCE 303 - Building Materials and Construction Technology,Unit 3,cement| concrete| bricks| steel| aggregates| mortar| construction| durability
2,3,CE,TCE 304,Strength of Materials,TCE 304 - Strength of Materials,Unit 4,stress| strain| elasticity| bending| torsion| shear force| moment| beam
2,3,CE,TCE 305,Engineering Mechanics,TCE 305 - Engineering Mechanics,Unit 5,force| equilibrium| motion| friction| dynamics| statics| work| energy
2,4,CE,TCE 401,Hydraulics and Hydraulic Machines,TCE 401 - Hydraulics and Hydraulic Machines,Unit 1,flow| discharge| pipe flow| open channel| velocity| head loss| pumps| turbine
2,4,CE,TCE 402,Structural Analysis I,TCE 402 - Structural Analysis I,Unit 2,truss| beam| load| moment| shear| deflection| stiffness| structure
2,4,CE,TCE 403,Advanced Surveying,TCE 403 - Advanced Surveying,Unit 3,GPS| remote sensing| photogrammetry| mapping| total station
2,4,CE,TCE 404,Concrete Technology,TCE 404 - Concrete Technology,Unit 4,mix design| curing| compressive strength| admixtures| workability
2,4,CE,TCE 405,Geotechnical Engineering I,TCE 405 - Geotechnical Engineering I,Unit 5,soil| shear strength| compaction| permeability| consolidation
2,4,CE,TCE 406,Engineering Geology,TCE 406 - Engineering Geology,Unit 1,rocks| minerals| faults| folds| earthquakes| strata
3,5,CE,TCE 501,Environmental Engineering I,TCE 501 - Environmental Engineering I,Unit 2,water treatment| filtration| chlorination| pollution| waste
3,5,CE,TCE 502,Reinforced Cement Concrete I,TCE 502 - Reinforced Cement Concrete I,Unit 3,reinforcement| concrete| bending| design| load| stress
3,5,CE,TCE 503,Geotechnical Engineering II,TCE 503 - Geotechnical Engineering II,Unit 4,foundation| bearing capacity| slope stability
3,5,CE,TCE 504,Water Resources Engineering I,TCE 504 - Water Resources Engineering I,Unit 5,irrigation| dams| canals| hydrology| runoff
3,5,CE,TCE 505,Structural Analysis II,TCE 505 - Structural Analysis II,Unit 1,indeterminate structures| matrix method| deflection
3,6,CE,TCE 601,Environmental Engineering II,TCE 601 - Environmental Engineering II,Unit 2,sewage| wastewater| treatment| sludge
3,6,CE,TCE 602,Reinforced Cement Concrete II,TCE 602 - Reinforced Cement Concrete II,Unit 3,columns| slabs| footings| design
3,6,CE,TCE 603,Water Resources Engineering II,TCE 603 - Water Resources Engineering II,Unit 4,groundwater| flood control
3,6,CE,TCE 604,Quantity Estimation and Costing,TCE 604 - Quantity Estimation and Costing,Unit 5,estimation| costing| BOQ| measurement
3,6,CE,TCE 605,Transportation Engineering I,TCE 605 - Transportation Engineering I,Unit 1,roads| traffic| pavement| highway design
4,7,CE,TCE 701,Design of Steel Structures,TCE 701 - Design of Steel Structures,Unit 2,steel| tension| compression| design| connections
4,7,CE,TCE 702,Construction Management and Planning,TCE 702 - Construction Management and Planning,Unit 3,planning| scheduling| CPM| PERT| management
4,7,CE,TCE 703,Transportation Engineering II,TCE 703 - Transportation Engineering II,Unit 4,traffic flow| signals| safety
4,8,CE,TCE 801,Earthquake Resistant Design of Buildings,TCE 801 - Earthquake Resistant Design of Buildings,Unit 5,seismic| vibration| earthquake| response
2,3,PE,TPE 301,Thermodynamics,TPE 301 - Thermodynamics,Unit 1,heat| energy| entropy| laws| system| work
2,3,PE,TPE 302,Applied Geology,TPE 302 - Applied Geology,Unit 2,rocks| minerals| petroleum| basin
2,3,PE,TPE 303,Fluid and Particle Mechanics,TPE 303 - Fluid and Particle Mechanics,Unit 3,flow| viscosity| pressure| turbulence
2,3,PE,TPE 304,Geomatic Engineering,TPE 304 - Geomatic Engineering,Unit 4,GIS| mapping| remote sensing
2,4,PE,TPE 401,Petroleum Geology,TPE 401 - Petroleum Geology,Unit 5,reservoir| hydrocarbons| basin| traps
2,4,PE,TPE 402,Reservoir Engineering I,TPE 402 - Reservoir Engineering I,Unit 1,porosity| permeability| saturation
2,4,PE,TPE 403,Heat & Mass Transfer,TPE 403 - Heat & Mass Transfer,Unit 2,conduction| convection| diffusion
2,4,PE,TPE 404,Applied Sedimentology,TPE 404 - Applied Sedimentology,Unit 3,sediments| deposition| grains
2,4,PE,TPE 405,Drilling Technology & Well Construction,TPE 405 - Drilling Technology & Well Construction,Unit 4,drilling| rigs| mud| well
